Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status,Balance Due
Invoice,2024-02-26T00:00:00,JTW100302,2024-03-04T00:00:00,Log Cabin Park Accommodation,TaxInclusive,CSEVO2,1.0,585.2,GST,0.0,,,,585.2,585.2,695.2,Closed,
Invoice,2024-02-26T00:00:00,JTW100303,2024-03-04T00:00:00,Casey Grange Retirement Village,TaxInclusive,ONS1,1.0,110.0,GST,0.0,,,,110.0,110.0,236.5,Closed,
Invoice,2024-02-26T00:00:00,JTW100303,2024-03-04T00:00:00,Casey Grange Retirement Village,TaxInclusive,LAB1,1.0,110.0,GST,0.0,,,,110.0,110.0,236.5,Closed,
Invoice,2024-02-26T00:00:00,JTW100303,2024-03-04T00:00:00,Casey Grange Retirement Village,TaxInclusive,AAA ,6.0,2.75,GST,0.0,,,,16.5,16.5,236.5,Closed,
Invoice,2024-02-28T00:00:00,JTW100308,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,5.0,21.5,GST,0.0,,,,107.5,107.5,134.75,Closed,
Invoice,2024-02-28T00:00:00,JTW100308,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,134.75,Closed,
Invoice,2024-02-28T00:00:00,JTW100309,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,4664.0,Closed,
Invoice,2024-02-28T00:00:00,JTW100309,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,27.0,70.0,GST,0.0,,,,1890.0,1890.0,4664.0,Closed,
Invoice,2024-02-28T00:00:00,JTW100309,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,1600.0,GST,0.0,,,,1600.0,1600.0,4664.0,Closed,
Invoice,2024-02-28T00:00:00,JTW100309,2024-03-06T00:00:00,Cardinia Shire Council,TaxInclusive,FITTINGS,1.0,650.0,GST,0.0,,,,650.0,650.0,4664.0,Closed,
Invoice,2024-02-28T00:00:00,JTW100310,2024-03-06T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1329.9,Closed,
Invoice,2024-02-28T00:00:00,JTW100310,2024-03-06T00:00:00,Aquinas College,TaxInclusive,EB750Z00IMB565,1.0,1021.0,GST,0.0,,,,1021.0,1021.0,1329.9,Closed,
Invoice,2024-02-28T00:00:00,JTW100310,2024-03-06T00:00:00,Aquinas College,TaxInclusive,ESCINSTALL ,1.0,88.0,GST,0.0,,,,88.0,88.0,1329.9,Closed,
Invoice,2024-02-28T00:00:00,JTW100311,2024-03-06T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,284.9,Closed,
Invoice,2024-02-28T00:00:00,JTW100311,2024-03-06T00:00:00,Mentone Grammar,TaxInclusive,MINI60MM,1.0,59.0,GST,0.0,,,,59.0,59.0,284.9,Closed,
Invoice,2024-02-28T00:00:00,JTW100311,2024-03-06T00:00:00,Mentone Grammar,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,284.9,Closed,
Invoice,2024-02-29T00:00:00,JTW100312,2024-03-07T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1342.24,Closed,
Invoice,2024-02-29T00:00:00,JTW100312,2024-03-07T00:00:00,Minaret College,TaxInclusive, EB756Z00IMBB6,1.0,1021.87,GST,0.0,,,,1021.87,1021.87,1342.24,Closed,
Invoice,2024-02-29T00:00:00,JTW100312,2024-03-07T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0.0,,,,60.0,60.0,1342.24,Closed,
Invoice,2024-02-29T00:00:00,JTW100312,2024-03-07T00:00:00,Minaret College,TaxInclusive,COPLEG65IM,1.0,38.35,GST,0.0,,,,38.35,38.35,1342.24,Closed,
Invoice,2024-02-29T00:00:00,JTW100313,2024-03-07T00:00:00,Minaret College,TaxInclusive,CD52 CAMERA,2.0,2678.0,GST,0.0,,,,4284.8,4284.8,9024.05,Closed,
Invoice,2024-02-29T00:00:00,JTW100313,2024-03-07T00:00:00,Minaret College,TaxInclusive,SV23SENSOR,2.0,2449.3,GST,0.0,,,,3918.88,3918.88,9024.05,Closed,
Invoice,2024-02-29T00:00:00,JTW100314,2024-03-07T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,31032.14,Closed,
Invoice,2024-02-29T00:00:00,JTW100314,2024-03-07T00:00:00,Minaret College,TaxInclusive,CD52 CAMERA,6.0,2678.0,GST,0.0,,,,12854.4,12854.4,31032.14,Closed,
Invoice,2024-02-29T00:00:00,JTW100314,2024-03-07T00:00:00,Minaret College,TaxInclusive,SV23SENSOR,6.0,2449.3,GST,0.0,,,,11756.64,11756.64,31032.14,Closed,
Invoice,2024-02-29T00:00:00,JTW100314,2024-03-07T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,3500.0,GST,0.0,,,,3500.0,3500.0,31032.14,Closed,
Invoice,2024-03-01T00:00:00,JTW100315,2024-03-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0.0,,,,45.1,45.1,45.1,Closed,
Invoice,2024-03-01T00:00:00,JTW100316,2024-03-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0.0,,,,87.28,87.28,96.01,Closed,
Invoice,2024-03-01T00:00:00,JTW100317,2024-03-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0.0,,,,45.0,45.0,49.5,Closed,
Invoice,2024-03-01T00:00:00,JTW100318,2024-03-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0.0,,,,41.5,41.5,45.65,Closed,
Invoice,2024-03-01T00:00:00,JTW100319,2024-03-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0.0,,,,34.2,34.2,37.62,Closed,
Invoice,2024-03-01T00:00:00,JTW100320,2024-03-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,45.45,GST,0.0,,,,45.45,45.45,50.0,Closed,
Invoice,2024-03-01T00:00:00,JTW100321,2024-03-17T00:00:00,Amit ,TaxInclusive,JTWSKY,3.0,11.0,GST,0.0,,,,33.0,33.0,33.0,Closed,
Invoice,2024-03-01T00:00:00,JTW100322,2024-03-24T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,JTWSKY,3.0,11.0,GST,0.0,,,,33.0,33.0,33.0,Closed,
Invoice,2024-03-01T00:00:00,JTW100323,2024-03-16T00:00:00,Wuzhong Albert Pty Ltd,TaxInclusive,P2GSMDOM,1.0,46.0,GST,0.0,,,,46.0,46.0,50.6,Closed,
Invoice,2024-03-01T00:00:00,JTW100324,2024-03-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0.0,,,,48.0,48.0,48.0,Closed,
Invoice,2024-03-02T00:00:00,JTW100327,2024-03-09T00:00:00,Georgina Martina Inc.,TaxInclusive,JTWSKY,3.0,11.0,GST,0.0,,,,33.0,33.0,33.0,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,WRDB0E4B,1.0,550.0,GST,0.0,,,,550.0,550.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,FITTINGS,1.0,200.0,GST,0.0,,,,200.0,200.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,CS9001,1.0,150.0,GST,0.0,,,,150.0,150.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,CSD-1200,1.0,22.0,GST,0.0,,,,22.0,22.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,INSTALL,1.0,1950.0,GST,0.0,,,,1950.0,1950.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,STIRPWS11 ,1.0,83.0,GST,0.0,,,,83.0,83.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,FES20,1.0,291.9,GST,0.0,,,,291.9,291.9,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,DL045,1.0,95.0,GST,0.0,,,,95.0,95.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100332,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,CSD-WES2440,1.0,59.0,GST,0.0,,,,59.0,59.0,3740.99,Closed,
Invoice,2024-03-03T00:00:00,JTW100334,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,CB62-512E-HW-,2.0,2756.0,GST,0.0,,,,5512.0,5512.0,6173.2,Closed,
Invoice,2024-03-03T00:00:00,JTW100334,2024-03-10T00:00:00,Harkaway Hills College,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,6173.2,Closed,
Invoice,2024-03-03T00:00:00,JTW100336,2024-03-10T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
Invoice,2024-03-03T00:00:00,JTW100336,2024-03-10T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100338,2024-03-12T00:00:00,Jacana School for Autism,TaxInclusive,PFD04KR10,2.0,139.0,GST,0.0,,,,278.0,278.0,781.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100338,2024-03-12T00:00:00,Jacana School for Autism,TaxInclusive,PFD04KB10,3.0,139.0,GST,0.0,,,,417.0,417.0,781.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100338,2024-03-12T00:00:00,Jacana School for Autism,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,781.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100339,2024-03-12T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,275.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100339,2024-03-12T00:00:00,Minaret College,TaxInclusive,LAB1,1.5,100.0,GST,0.0,,,,150.0,150.0,275.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100340,2024-03-12T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100340,2024-03-12T00:00:00,Aquinas College,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100341,2024-03-12T00:00:00,Mater Christi College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-05T00:00:00,JTW100341,2024-03-12T00:00:00,Mater Christi College,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,AM650Z00NEB38E5,3.0,1193.3,GST,0.0,,,,3579.9,3579.9,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,LA1T0570A21IM8LH,18.0,258.7,GST,0.0,,,,4656.6,4656.6,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,SP226850,19.0,13.1,GST,0.0,,,,248.9,248.9,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,INSTALL,18.0,185.0,GST,0.0,,,,3330.0,3330.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,AHIQINSTALL,8.0,195.0,GST,0.0,,,,1560.0,1560.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,ESCINSTALL ,18.0,75.0,GST,0.0,,,,1350.0,1350.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,PFD04KBKS5,6.0,113.0,GST,0.0,,,,678.0,678.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,VOUCHKSM,1.0,440.0,GST,0.0,,,,440.0,440.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,AB650Z00IM56YK,16.0,1124.56,GST,0.0,,,,17992.96,17992.96,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,IQ21W3KS,8.0,425.0,GST,0.0,,,,3400.0,3400.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,AC-WM12RU-600mm,1.0,425.0,GST,0.0,,,,425.0,425.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,IP-606030,1.0,770.0,GST,0.0,,,,770.0,770.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,07352143,1.0,99.09,GST,0.0,,,,99.09,99.09,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,INSTALL,18.0,185.0,GST,0.0,,,,3330.0,3330.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,INSTALL,3.0,185.0,GST,0.0,,,,555.0,555.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,FITTINGS,1.0,1250.0,GST,0.0,,,,1250.0,1250.0,48456.6,Closed,
Invoice,2024-03-06T00:00:00,JTW100345,2024-03-13T00:00:00,Alba Thermal Springs,TaxInclusive,CSD-C6PP-24P,2.0,143.0,GST,0.0,,,,286.0,286.0,48456.6,Closed,
Invoice,2024-03-11T00:00:00,JTW100347,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100347,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,ONS1,1.0,99.0,GST,0.0,,,,99.0,99.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,IP-RG-EST310,1.0,269.5,GST,0.0,,,,269.5,269.5,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,HIK-3E0109P-EMB,1.0,195.0,GST,0.0,,,,195.0,195.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,JELL,2.0,550.0,GST,0.0,,,,1100.0,1100.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,DH-PFA139,2.0,28.0,GST,0.0,,,,56.0,56.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,AC-WM4RU,1.0,187.0,GST,0.0,,,,187.0,187.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,INSTALL,1.0,1980.0,GST,0.0,,,,1980.0,1980.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,FITTINGS,1.0,150.0,GST,0.0,,,,150.0,150.0,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100348,2024-03-18T00:00:00,Lachlan  Halstead,TaxInclusive,DH-IPC-HDW3549HP,4.0,359.7,GST,0.0,,,,1438.8,1438.8,5475.3,Closed,
Invoice,2024-03-11T00:00:00,JTW100349,2024-03-18T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,ONS1,1.0,110.0,GST,0.0,,,,110.0,110.0,395.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100349,2024-03-18T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,MON-22-001,1.0,175.0,GST,0.0,,,,175.0,175.0,395.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100349,2024-03-18T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,LAB1,1.0,110.0,GST,0.0,,,,110.0,110.0,395.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100350,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,110.0,GST,0.0,,,,110.0,110.0,220.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100350,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,110.0,GST,0.0,,,,110.0,110.0,220.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100351,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,3795.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100351,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,650.0,GST,0.0,,,,650.0,650.0,3795.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100351,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,AC-WM6RU-600mm,1.0,385.0,GST,0.0,,,,385.0,385.0,3795.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100351,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,PSH-PSCRT2000,1.0,1950.0,GST,0.0,,,,1950.0,1950.0,3795.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100351,2024-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,375.0,GST,0.0,,,,375.0,375.0,3795.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100352,2024-03-18T00:00:00,Border Locksmiths (Aust) Pty Ltd,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-11T00:00:00,JTW100352,2024-03-18T00:00:00,Border Locksmiths (Aust) Pty Ltd,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,EB750Z00IMB565,16.0,934.62,GST,0.0,,,,14953.92,14953.92,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PSPACEOPT0033,16.0,166.95,GST,0.0,,,,2671.2,2671.2,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,SG-SBML30,8.0,173.0,GST,0.0,,,,1384.0,1384.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CU42E0AUS,1.0,1586.0,GST,0.0,,,,1586.0,1586.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,WRDB0M4B,4.0,570.48,GST,0.0,,,,2281.92,2281.92,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CARDGATEWAY3AUS,2.0,518.75,GST,0.0,,,,1037.5,1037.5,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,RFNODE3,5.0,160.69,GST,0.0,,,,803.45,803.45,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CS9001,1.0,199.0,GST,0.0,,,,199.0,199.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CSD-1200,1.0,22.0,GST,0.0,,,,22.0,22.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,INSTALL,1.0,1950.0,GST,0.0,,,,1950.0,1950.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHGATE,3.0,165.0,GST,0.0,,,,495.0,495.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHNODE,5.0,125.0,GST,0.0,,,,625.0,625.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,FITTINGS,1.0,600.0,GST,0.0,,,,600.0,600.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,ESCINSTALL ,16.0,80.0,GST,0.0,,,,1280.0,1280.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CU4200GAUS,1.0,794.73,GST,0.0,,,,794.73,794.73,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CL100B5002SC,4.0,294.0,GST,0.0,,,,1176.0,1176.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,EB750Z00IMB565,6.0,934.62,GST,0.0,,,,5607.72,5607.72,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PSPACEOPT0033,6.0,166.95,GST,0.0,,,,1001.7,1001.7,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,SG-SBML30,6.0,173.0,GST,0.0,,,,1038.0,1038.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CARDGATEWAY3AUS,2.0,518.75,GST,0.0,,,,1037.5,1037.5,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,RFNODE3,1.0,160.69,GST,0.0,,,,160.69,160.69,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CSD-1200,1.0,22.0,GST,0.0,,,,22.0,22.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHGATE,2.0,165.0,GST,0.0,,,,330.0,330.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHNODE,1.0,125.0,GST,0.0,,,,125.0,125.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,FITTINGS,1.0,600.0,GST,0.0,,,,600.0,600.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,ESCINSTALL ,6.0,80.0,GST,0.0,,,,480.0,480.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,EB750Z00IMB565,16.0,934.62,GST,0.0,,,,14953.92,14953.92,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PSPACEOPT0033,16.0,166.95,GST,0.0,,,,2671.2,2671.2,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,SG-SBML30,2.0,143.0,GST,0.0,,,,286.0,286.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CU42E0AUS,1.0,1586.0,GST,0.0,,,,1586.0,1586.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,WRDB0M4B,2.0,570.48,GST,0.0,,,,1140.96,1140.96,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CARDGATEWAY3AUS,2.0,518.75,GST,0.0,,,,1037.5,1037.5,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,RFNODE3,4.0,160.69,GST,0.0,,,,642.76,642.76,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CS9001,1.0,199.0,GST,0.0,,,,199.0,199.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,CSD-1200,1.0,22.0,GST,0.0,,,,22.0,22.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,INSTALL,1.0,1950.0,GST,0.0,,,,1950.0,1950.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHGATE,3.0,165.0,GST,0.0,,,,495.0,495.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,AHNODE,4.0,125.0,GST,0.0,,,,500.0,500.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,FITTINGS,1.0,600.0,GST,0.0,,,,600.0,600.0,91198.98,Closed,
