Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status
Invoice,2025-02-12T00:00:00,JTW101399,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,EL6000SC60,1.0,159.09,GST,0,,,,159.09,159.09,4654.75,Closed
Invoice,2025-02-12T00:00:00,JTW101399,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,5.0,100.0,GST,0,,,,500.0,500.0,4654.75,Closed
Invoice,2025-02-12T00:00:00,JTW101400,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101400,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101401,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,272.75,Closed
Invoice,2025-02-12T00:00:00,JTW101401,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,272.75,Closed
Invoice,2025-02-12T00:00:00,JTW101401,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,KAS60MM,1.0,47.95,GST,0,,,,47.95,47.95,272.75,Closed
Invoice,2025-02-12T00:00:00,JTW101402,2025-02-19T00:00:00,Saints College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2153.17,Closed
Invoice,2025-02-12T00:00:00,JTW101402,2025-02-19T00:00:00,Saints College,TaxInclusive,EM750Z00IMBB65,1.0,1017.74,GST,0,,,,1017.74,1017.74,2153.17,Closed
Invoice,2025-02-12T00:00:00,JTW101402,2025-02-19T00:00:00,Saints College,TaxInclusive,PPD800,1.0,769.69,GST,0,,,,769.69,769.69,2153.17,Closed
Invoice,2025-02-12T00:00:00,JTW101402,2025-02-19T00:00:00,Saints College,TaxInclusive,ESCINSTALL ,1.0,70.0,GST,0,,,,70.0,70.0,2153.17,Closed
Invoice,2025-02-12T00:00:00,JTW101403,2025-02-19T00:00:00,Saints College,TaxInclusive,CCVD2070050,2.0,333.0,GST,0,,,,666.0,666.0,732.6,Closed
Invoice,2025-02-12T00:00:00,JTW101404,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1421.2,Closed
Invoice,2025-02-12T00:00:00,JTW101404,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,100.0,GST,0,,,,100.0,100.0,1421.2,Closed
Invoice,2025-02-12T00:00:00,JTW101404,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,RESET LOCK,12.0,66.0,GST,0,,,,792.0,792.0,1421.2,Closed
Invoice,2025-02-12T00:00:00,JTW101404,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,1421.2,Closed
Invoice,2025-02-12T00:00:00,JTW101405,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101405,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101406,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101406,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101407,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101407,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101408,2025-02-19T00:00:00,Blackburn English Language School,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101408,2025-02-19T00:00:00,Blackburn English Language School,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101409,2025-02-19T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3271.17,Closed
Invoice,2025-02-12T00:00:00,JTW101409,2025-02-19T00:00:00,Minaret College,TaxInclusive,EM750Z00IMB565,2.0,1016.47,GST,0,,,,2032.94,2032.94,3271.17,Closed
Invoice,2025-02-12T00:00:00,JTW101409,2025-02-19T00:00:00,Minaret College,TaxInclusive,COPLEG65IM,2.0,55.0,GST,0,,,,110.0,110.0,3271.17,Closed
Invoice,2025-02-12T00:00:00,JTW101409,2025-02-19T00:00:00,Minaret College,TaxInclusive,3572SC,2.0,115.0,GST,0,,,,230.0,230.0,3271.17,Closed
Invoice,2025-02-12T00:00:00,JTW101409,2025-02-19T00:00:00,Minaret College,TaxInclusive,PSPACEOPT0033,3.0,166.95,GST,0,,,,500.85,500.85,3271.17,Closed
Invoice,2025-02-12T00:00:00,JTW101410,2025-02-19T00:00:00,Alba Thermal Springs,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1338.12,Closed
Invoice,2025-02-12T00:00:00,JTW101410,2025-02-19T00:00:00,Alba Thermal Springs,TaxInclusive,EM750Z00IMB565,1.0,1016.47,GST,0,,,,1016.47,1016.47,1338.12,Closed
Invoice,2025-02-12T00:00:00,JTW101410,2025-02-19T00:00:00,Alba Thermal Springs,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,1338.12,Closed
Invoice,2025-02-12T00:00:00,JTW101411,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101411,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-17T00:00:00,JTW101412,2025-02-24T00:00:00,Windermere,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-17T00:00:00,JTW101412,2025-02-24T00:00:00,Windermere,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-18T00:00:00,JTW101413,2025-02-25T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,305.0,12.5,GST,0,,,,3812.5,3812.5,4193.75,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,82.5,82.5,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,EB750Z00IMB565,15.0,1100.0,GST,0,,,,12375.0,12375.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,EB7P0Z00IMBB6,2.0,1265.0,GST,0,,,,1897.5,1897.5,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,WRDB0M4B,9.0,605.143704,GST,0,,,,4084.72,4084.72,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,CS9001,1.0,218.893333,GST,0,,,,164.17,164.17,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,CSD-1200,1.0,24.2,GST,0,,,,18.15,18.15,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,LB050A20,36.0,540.1,GST,0,,,,14582.7,14582.7,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,INSTALL,36.0,104.5,GST,0,,,,2821.5,2821.5,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,INSTALL,1.0,4180.0,GST,0,,,,3135.0,3135.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,ESCINSTALL ,20.0,88.0,GST,0,,,,1320.0,1320.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,BOS-DS936,13.0,209.0,GST,0,,,,2037.75,2037.75,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,INSTALL,1.0,3960.0,GST,0,,,,2970.0,2970.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,DS-2CD2355FWD-I-2.8,9.0,253.0,GST,0,,,,1707.75,1707.75,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,HWK-WRN-16-6TB,1.0,3520.0,GST,0,,,,2640.0,2640.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,HAN-WAVE-PRO-01,9.0,225.500741,GST,0,,,,1522.13,1522.13,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,PLA-FGSW2624HPS4,1.0,935.0,GST,0,,,,701.25,701.25,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,CUC1B0GAU,9.0,996.379259,GST,0,,,,6725.56,6725.56,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,INSTALL,1.0,2090.0,GST,0,,,,1567.5,1567.5,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#30655,8.0,159.5,GST,0,,,,957.0,957.0,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#35528,1.0,355.013333,GST,0,,,,266.26,266.26,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#30662,1.0,281.6,GST,0,,,,211.2,211.2,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#30671,1.0,262.893333,GST,0,,,,197.17,197.17,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#30664,2.0,93.5,GST,0,,,,140.25,140.25,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,AJAX#30645,1.0,579.706667,GST,0,,,,434.78,434.78,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,CARD- MINI,5.0,796.952,GST,0,,,,2988.57,2988.57,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,INSTALL,1.0,15493.493333,GST,0,,,,11620.12,11620.12,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,LB050A20,20.0,515.405,GST,0,,,,10308.09,10308.09,87496.42,Closed
Invoice,2025-02-18T00:00:00,JTW101414,2025-02-25T00:00:00,Melbcon Pty Ltd ,TaxInclusive,HASTRIKE,20.0,0.99,GST,0,,,,19.8,19.8,87496.42,Closed
Invoice,2025-02-19T00:00:00,JTW101415,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,CFAD207BEST10,10.0,90.0,GST,0,,,,900.0,900.0,990.0,Closed
Invoice,2025-02-19T00:00:00,JTW101416,2025-02-26T00:00:00,Swiss Club of Victoria,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-02-19T00:00:00,JTW101416,2025-02-26T00:00:00,Swiss Club of Victoria,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-02-19T00:00:00,JTW101417,2025-02-26T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,451.0,Closed
Invoice,2025-02-19T00:00:00,JTW101417,2025-02-26T00:00:00,Mentone Grammar,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,451.0,Closed
Invoice,2025-02-19T00:00:00,JTW101417,2025-02-26T00:00:00,Mentone Grammar,TaxInclusive,HF-2012J,1.0,110.0,GST,0,,,,110.0,110.0,451.0,Closed
Invoice,2025-02-19T00:00:00,JTW101418,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-02-19T00:00:00,JTW101418,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-02-19T00:00:00,JTW101419,2025-02-26T00:00:00,Aquinas College,TaxInclusive,NMA1100N00CSBNR,2.0,811.19,GST,0,,,,1622.38,1622.38,2004.62,Closed
Invoice,2025-02-19T00:00:00,JTW101419,2025-02-26T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2004.62,Closed
Invoice,2025-02-19T00:00:00,JTW101419,2025-02-26T00:00:00,Aquinas College,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,2004.62,Closed
Invoice,2025-02-19T00:00:00,JTW101420,2025-02-26T00:00:00,Saints College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1559.51,Closed
Invoice,2025-02-19T00:00:00,JTW101420,2025-02-26T00:00:00,Saints College,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,1559.51,Closed
Invoice,2025-02-19T00:00:00,JTW101420,2025-02-26T00:00:00,Saints College,TaxInclusive,EM750Z00IMBB65,1.0,1017.74,GST,0,,,,1017.74,1017.74,1559.51,Closed
Invoice,2025-02-19T00:00:00,JTW101421,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,302.5,Closed
Invoice,2025-02-19T00:00:00,JTW101421,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,302.5,Closed
Invoice,2025-02-19T00:00:00,JTW101421,2025-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,75.0,GST,0,,,,75.0,75.0,302.5,Closed
Invoice,2025-02-23T00:00:00,JTW101422,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0,,,,320.0,320.0,704.0,Closed
Invoice,2025-02-23T00:00:00,JTW101422,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0,,,,320.0,320.0,704.0,Closed
Invoice,2025-02-23T00:00:00,JTW101423,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,498.0,GST,0,,,,498.0,498.0,547.8,Closed
Invoice,2025-02-23T00:00:00,JTW101424,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,457.6,Closed
Invoice,2025-02-23T00:00:00,JTW101424,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,04145000,1.0,48.0,GST,0,,,,48.0,48.0,457.6,Closed
Invoice,2025-02-23T00:00:00,JTW101424,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,1.0,168.0,GST,0,,,,168.0,168.0,457.6,Closed
Invoice,2025-02-23T00:00:00,JTW101424,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,457.6,Closed
Invoice,2025-02-23T00:00:00,JTW101425,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-23T00:00:00,JTW101425,2025-03-02T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-24T00:00:00,JTW101426,2025-03-03T00:00:00,Buxton,TaxInclusive,POST,1.0,12.0,GST,0,,,,12.0,12.0,183.7,Closed
Invoice,2025-02-24T00:00:00,JTW101426,2025-03-03T00:00:00,Buxton,TaxInclusive,IR-994618,10.0,15.5,GST,0,,,,155.0,155.0,183.7,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,HAN-WAVE-PRO-01,11.0,215.0,GST,0,,,,2365.0,2365.0,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,DH-IPC-HDW3666EMP-S-AUS-BLK,11.0,184.5,GST,0,,,,2029.5,2029.5,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,TL-SG1218MP,1.0,437.0,GST,0,,,,437.0,437.0,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,FITTINGS,1.0,500.0,GST,0,,,,500.0,500.0,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,2500.0,GST,0,,,,2500.0,2500.0,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,DH-LR1002-1ET/1EC,11.0,215.0,GST,0,,,,2365.0,2365.0,15066.15,Closed
Invoice,2025-02-25T00:00:00,JTW101427,2025-03-04T00:00:00,Cardinia Shire Council,TaxInclusive,HAN-WRN-2010S,1.0,3500.0,GST,0,,,,3500.0,3500.0,15066.15,Closed
Invoice,2025-02-28T00:00:00,JTW101428,2025-03-07T00:00:00,Alarm Assets Group,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,275.0,Closed
Invoice,2025-02-28T00:00:00,JTW101428,2025-03-07T00:00:00,Alarm Assets Group,TaxInclusive,JTWTRAVEL,50.0,1.0,GST,0,,,,50.0,50.0,275.0,Closed
Invoice,2025-02-28T00:00:00,JTW101428,2025-03-07T00:00:00,Alarm Assets Group,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,275.0,Closed
Invoice,2025-03-01T00:00:00,JTW101429,2025-03-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0,,,,45.1,45.1,45.1,Closed
Invoice,2025-03-01T00:00:00,JTW101430,2025-03-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0,,,,87.28,87.28,96.01,Closed
Invoice,2025-03-01T00:00:00,JTW101431,2025-03-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0,,,,45.0,45.0,49.5,Closed
Invoice,2025-03-01T00:00:00,JTW101432,2025-03-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0,,,,41.5,41.5,45.65,Closed
Invoice,2025-03-01T00:00:00,JTW101433,2025-03-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0,,,,34.2,34.2,37.62,Closed
Invoice,2025-03-01T00:00:00,JTW101434,2025-03-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,50.0,GST,0,,,,50.0,50.0,55.0,Closed
Invoice,2025-03-01T00:00:00,JTW101435,2025-03-17T00:00:00,Amit ,TaxInclusive,JTWSKY,3.0,11.0,GST,0,,,,33.0,33.0,33.0,Closed
Invoice,2025-03-01T00:00:00,JTW101436,2025-03-24T00:00:00,Texco Contracting Pty Ltd ,TaxInclusive,JTWSKY,3.0,11.0,GST,0,,,,33.0,33.0,33.0,Closed
Invoice,2025-03-01T00:00:00,JTW101437,2025-03-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0,,,,48.0,48.0,48.0,Closed
Invoice,2025-03-05T00:00:00,JTW101453,2025-03-12T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2600.8,Closed
Invoice,2025-03-05T00:00:00,JTW101453,2025-03-12T00:00:00,Aquinas College,TaxInclusive,CU4200GAUS,1.0,814.51,GST,0,,,,814.51,814.51,2600.8,Closed
Invoice,2025-03-05T00:00:00,JTW101453,2025-03-12T00:00:00,Aquinas College,TaxInclusive,LAB1,4.0,100.0,GST,0,,,,400.0,400.0,2600.8,Closed
Invoice,2025-03-05T00:00:00,JTW101453,2025-03-12T00:00:00,Aquinas College,TaxInclusive,WRDM0E4BV,1.0,1049.85,GST,0,,,,1049.85,1049.85,2600.8,Closed
Invoice,2025-03-06T00:00:00,JTW101454,2025-03-13T00:00:00,Luther College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2122.35,Closed
Invoice,2025-03-06T00:00:00,JTW101454,2025-03-13T00:00:00,Luther College,TaxInclusive,CU42E0AUS,1.0,1529.41,GST,0,,,,1529.41,1529.41,2122.35,Closed
Invoice,2025-03-06T00:00:00,JTW101454,2025-03-13T00:00:00,Luther College,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,2122.35,Closed
Invoice,2025-03-05T00:00:00,JTW101452,2025-03-12T00:00:00,Eclat,TaxInclusive,PFD04KBKS5,1.0,109.0,GST,0,,,,109.0,109.0,129.75,Closed
Invoice,2025-03-05T00:00:00,JTW101452,2025-03-12T00:00:00,Eclat,TaxInclusive,POST,1.0,8.95,GST,0,,,,8.95,8.95,129.75,Closed
Invoice,2025-03-05T00:00:00,JTW101451,2025-03-12T00:00:00,Catherine McAuley College,TaxInclusive,PFM01KB10,1.0,110.5,GST,0,,,,110.5,110.5,138.05,Closed
Invoice,2025-03-05T00:00:00,JTW101451,2025-03-12T00:00:00,Catherine McAuley College,TaxInclusive,POST,1.0,15.0,GST,0,,,,15.0,15.0,138.05,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,CUC1B0GAU,8.0,605.8,GST,0,,,,4846.4,4846.4,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,WRDB0E4B,8.0,500.0,GST,0,,,,4000.0,4000.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,CS9001,1.0,199.0,GST,0,,,,199.0,199.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,CSD-1200,1.0,39.0,GST,0,,,,39.0,39.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,1600.0,GST,0,,,,1600.0,1600.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,IK-INC5,1.0,2750.0,GST,0,,,,2750.0,2750.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,1750.0,GST,0,,,,1750.0,1750.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive, IR-995025,1.0,733.0,GST,0,,,,733.0,733.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101450,2025-03-12T00:00:00,Cardinia Shire Council,TaxInclusive,PDX-REM101,6.0,50.0,GST,0,,,,300.0,300.0,17839.14,Closed
Invoice,2025-03-05T00:00:00,JTW101449,2025-03-12T00:00:00,Minaret College,TaxInclusive,DSS8PRV,26.0,178.0,GST,0,,,,4628.0,4628.0,5090.8,Closed
Invoice,2025-03-03T00:00:00,JTW101448,2025-03-10T00:00:00,UDLM Group,TaxInclusive,CARD - RCUT 5202,1.0,29.5,GST,0,,,,29.5,29.5,32.45,Closed
Invoice,2025-03-02T00:00:00,JTW101447,2025-03-09T00:00:00,Kilvington Grammar School,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,463.1,Closed
Invoice,2025-03-02T00:00:00,JTW101447,2025-03-09T00:00:00,Kilvington Grammar School,TaxInclusive,IR-998530LT4G,1.0,221.0,GST,0,,,,221.0,221.0,463.1,Closed
Invoice,2025-03-02T00:00:00,JTW101447,2025-03-09T00:00:00,Kilvington Grammar School,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,463.1,Closed
Invoice,2025-03-02T00:00:00,JTW101446,2025-03-09T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-02T00:00:00,JTW101446,2025-03-09T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,2333.1,Closed
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,DHI-VTO2202F-P,1.0,330.0,GST,0,,,,330.0,330.0,2333.1,Closed
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,NEPAWNCSFEG,1.0,65.0,GST,0,,,,65.0,65.0,2333.1,Closed
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,1200.0,GST,0,,,,1200.0,1200.0,2333.1,Closed
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,MISC,2.0,88.0,GST,0,,,,176.0,176.0,2333.1,Closed
