ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,LineAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,LineAmountType,Status
Industrial Welding,,,,,,,,,,1065,,04/08/2023,20/09/2023,1040.98,,Pukete Waste Water Treatment Plant,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Industrial Welding,,,,,,,,,,1065,,04/08/2023,20/09/2023,1040.98,,"2/ 150NB Pipe 
Insulate and Clad heat traced line underground",1,905.2,905.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1067,,11/08/2023,20/09/2023,2517.35,,Repair stainless cladding to hygiene standard on Level 1 in PDC,1,2189.0,2189.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1067,,11/08/2023,20/09/2023,2517.35,,Vendor number: 3000042758,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1068,,11/08/2023,20/09/2023,1647.95,,Insulate refrigerant supply/return lines for A/C units above suspended ceiling in Cafeteria to prevent condensation using 60.3 x 20 Thermobreak mechanically sealed,1,1433.0,1433.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1068,,11/08/2023,20/09/2023,1647.95,,Vendor: 300042758,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1069,,11/08/2023,20/09/2023,8210.71,,Papakura Timber,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1069,,11/08/2023,20/09/2023,8210.71,,Insulate and Clad 25NB pipework from boiler pipework to plant room using 80kg/m3 pre-formed pipe section and 5005 0.9 Aluminium,1,7139.75,7139.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1075,,21/08/2023,30/09/2023,377.76,,Tidy up Ali cladding from valve replacement in Boiler Room 1,1,328.49,328.49,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1075,,21/08/2023,30/09/2023,377.76,,Install sections of straight and cones on cladding termination points,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
D2 Process Limited,,,,,,,,,,1076,,23/08/2023,20/09/2023,13891.97,,"Frucor
Insulate and Clad Pipe bridge tie-ins with 0.9mm 5005 Aluminium and pre-formed pipe section fibreglass (80kg/m3)",1,12079.97,12079.97,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
D2 Process Limited,,,,,,,,,,1076,,23/08/2023,20/09/2023,13891.97,,Progress Claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Continuous Stainless Ltd,,,,,,,,,,1077,,24/08/2023,20/09/2023,2264.29,,Fonterra Morrinsville Caustic Line,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Continuous Stainless Ltd,,,,,,,,,,1077,,24/08/2023,20/09/2023,2264.29,,Insulate and Clad 25NB Caustic Line in Caustic Bund using 0.9 5005 Aluminium and 25mm pre-formed pipe section fibreglass (80kg/m3) ,1,1968.95,1968.95,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Week 07/08 - 11/08,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Travel from TPS Ltd to Lawter (NZ) Ltd return vehicle cost,1,295.0,295.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,2 x Accommodation and staying away allowance,1,740.0,740.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Labour 56 hours,1,4256.0,4256.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Week 14/08 - 18/08,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Travel from TPS Ltd to Lawter (NZ) Ltd return vehicle cost,1,295.0,295.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Accommodation and staying away allowance,1,370.0,370.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Labour 37.5 hours,1,2850.0,2850.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Week 21/08 - 25/08,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Travel from TPS Ltd to Lawter (NZ) Ltd return vehicle cost,1,295.0,295.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Accommodation and staying away allowance,1,370.0,370.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Labour 40 hours,1,3040.0,3040.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Week 28/08 - 31/08,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Travel from TPS Ltd to Lawter (NZ) Ltd return vehicle cost,1,295.0,295.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,1 x Accommodation and staying away allowance,1,370.0,370.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1082,,30/08/2023,20/09/2023,18735.8,,Labour 41 hours,1,3116.0,3116.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1083,,30/08/2023,20/09/2023,34412.89,,Biomass Boiler Tie In Project,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1083,,30/08/2023,20/09/2023,34412.89,,Insulate and Clad pipework as per instruction at Waitoa Fonterra Energy Centre,1,29924.25,29924.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1086,,31/08/2023,20/09/2023,16777.35,,Insulate and Clad Whareroa Decanter Steam and Condensate Line using 304 0.55 Stainless and 80kg/m3 pre-formed pipe section Fibreglass ,1,14589.0,14589.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1087,,13/09/2023,20/10/2023,5945.44,,"Fuel Pitch
Insulate 50.8 D/T line using preformed pipe section Fibreglass 80kg/m3.
Cladding 0.7 5005 Aluminium Stucco",1,5169.95,5169.95,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1088,,13/09/2023,20/10/2023,1056.33,,Powder 2 plant - Level 6 Safety Shower,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1088,,13/09/2023,20/10/2023,1056.33,,Insulate and Clad Safety Shower Line,1,918.55,918.55,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1089,,14/09/2023,20/10/2023,44817.75,,Insulate and Clad stainless scheduled steam pipe to Aust/NZ food manufacturing hygiene standards,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1089,,14/09/2023,20/10/2023,44817.75,,"As clearances allow:
80NB, 50NB, 40NB insulated with 38mm 80kg/m3 performed pipe section fibreglass
25 NB insulated with 25mm 80kg/m3 preformed pipe section fibreglass
Cladding: 0.55mm 304 Stainless Steel pre-fabricated in Hamilton",1,38971.96,38971.96,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1095,,21/09/2023,20/10/2023,2474.23,,Week 11/09 - 15/09,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1095,,21/09/2023,20/10/2023,2474.23,,Travel from TPS Ltd to Lawter (NZ) Ltd return vehicle cost,1,147.5,147.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1095,,21/09/2023,20/10/2023,2474.23,,1 x Accomodation and staying away allowance,1,370.0,370.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Lawter (NZ) Ltd,,,,,,,,,,1095,,21/09/2023,20/10/2023,2474.23,,Labour 21.5 hours,1,1634.0,1634.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Waitoa Tannery Ltd,,,,,,,,,,1101,,11/08/2023,20/09/2023,3797.3,,Insulate and Clad 65NB Carbon Line with 63mm pre-formed pipe section and 304 0.55 Stainless weathertight & 0.9mm stainless flashing on exterior wall ,1,3302.0,3302.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1102,,29/09/2023,20/10/2023,86825.0,,Fonterra Te Awamutu Chilled Water Pipe Bridge,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1102,,29/09/2023,20/10/2023,86825.0,,Install 310 diameter x 65mm and 210 diameter x 65mm 0.9 5005 Aluminium cladding,1,75500.0,75500.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1102,,29/09/2023,20/10/2023,86825.0,,Injected polyurethane foam insulation.  ,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1102,,29/09/2023,20/10/2023,86825.0,,All completed in situ at Fonterra Te Awamutu,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1103,,30/09/2023,20/10/2023,4175.26,,Insulate and clad 25NB steamline for cable and airline protection.  Complete penetration wall flashings as per picture supplied,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1103,,30/09/2023,20/10/2023,4175.26,,Cladding - 25NB x 20,1,2073.1,2073.1,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1103,,30/09/2023,20/10/2023,4175.26,,Flashings - 0.55 Cloud Coloursteel,1,1557.56,1557.56,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Silver Fern Farms,,,,,,,,,,1081,,29/08/2023,20/09/2023,3130.13,,Insulate and Clad Glycol line in Plant Room,1,1961.85,1961.85,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Silver Fern Farms,,,,,,,,,,1081,,29/08/2023,20/09/2023,3130.13,,Flash and Firestop penetrations from Chiller,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Silver Fern Farms,,,,,,,,,,1081,,29/08/2023,20/09/2023,3130.13,,Chiller Room Penetration Flashing Part 2,1,760.0,760.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1084,,11/10/2023,20/11/2023,772.8,,Tatua Hot Water Set,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1084,,11/10/2023,20/11/2023,772.8,,Insulate and Clad Hot Water Set with 80NB x 50 pre-formed pipe section 80kg/m3 fibreglass and 0.55 304 Stainless Steel,1,672.0,672.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1085,,29/12/2023,20/01/2024,3524.75,,Insulate Drip leg Flanges with removable boxes,1,3065.0,3065.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1085,,29/12/2023,20/01/2024,3524.75,,Vendor # 3000042758,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1104,,11/10/2023,20/11/2023,5700.88,,Claymark Thames,1,4957.29,4957.29,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1104,,11/10/2023,20/11/2023,5700.88,,Insulate and Clad kiln steamlines with 0.9mm 5005 Alumimium,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1104,,11/10/2023,20/11/2023,5700.88,,"Headers/manifolds from new kiln to flanges 200NB, 100NB, 80NB & 65NB",1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1105,,11/10/2023,20/11/2023,14626.23,,Claymark Thames,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1105,,11/10/2023,20/11/2023,14626.23,,Insulate and Clad Kiln Steamlines with 0.9mm 5005 Aluminium,1,12718.46,12718.46,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1105,,11/10/2023,20/11/2023,14626.23,,200NB from Header/Manifold flanges horizontal to risers and tie in points to existing pipeline,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
cash sales,,,,,,,,,,1109,,16/10/2023,23/10/2023,163.3,,Aluminium Sheet 2.0mm 5005,1,142.0,142.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
cash sales,,,,,,,,,,1109,,16/10/2023,23/10/2023,163.3,,Shannon Refrigeration,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1110,,16/10/2023,20/11/2023,479.61,,Insulate and Clad exposed pipework in UHT using 0.55 304 Stainless and 20NB x 25 pre-formed pipe section fibreglass,1,417.05,417.05,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1110,,16/10/2023,20/11/2023,479.61,,Vendor number 3000042758,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Excel Refrigeration,,,,,,,,,,1111,,16/10/2023,20/11/2023,345.0,,"Supply Only Stucco Repair Patches
30 x 0.9 Stucco @ 120mm diameter with 6 equally divided 3.3mm holes",1,300.0,300.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
PFS Engineering Ltd,,,,,,,,,,1112,,16/10/2023,30/11/2023,1293.61,,"Rockwool Slab Plain
1200 x 600 x 75 80kg/m3",1,1124.88,1124.88,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
PFS Engineering Ltd,,,,,,,,,,1112,,16/10/2023,30/11/2023,1293.61,,Supply 24 pieces to PFS Workshop,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1115,,24/10/2023,20/11/2023,3998.61,,Boiler Room,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1115,,24/10/2023,20/11/2023,3998.61,,1) Insulation and clad pipework with 0.9 5005 textured Aluminium and 25 + 38 preformed pipe section fibreglass for personal protection,1,3477.05,3477.05,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1116,,24/10/2023,20/11/2023,2600.73,,TPS to supply and fit Thermal Steam Valve Blanket for Fonterra Waitoa Energy Centre East of control room,1,2261.5,2261.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1117,,24/10/2023,20/11/2023,3622.5,,TPS to supply and 2 x Thermal Steam Blankets to 2 x Inline Valves at Fonterra Waitoa,1,3150.0,3150.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1118,,25/10/2023,20/11/2023,7880.09,,Fonterra Te Awamutu Chilled Water Pipe Bridge Valve Boxes,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1118,,25/10/2023,20/11/2023,7880.09,,Install insulated valves boxes and strainer box,1,6852.25,6852.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1119,,25/10/2023,20/11/2023,1504.78,,Fonterra Te Awamutu Chilled Water Pipe Bridge Firestopping,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1119,,25/10/2023,20/11/2023,1504.78,,Remove cladding and insulation on wall penetration lines in plant room and re-instate,1,1308.5,1308.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1121,,26/10/2023,20/11/2023,1380.86,,Install Insulation and Cladding on pump pipeworkat Claymark Thames,1,1200.75,1200.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1122,,26/10/2023,20/11/2023,1759.44,,Fonterra Te Awamutu,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1122,,26/10/2023,20/11/2023,1759.44,,Level 5 Mezzanine Floor Repair Work,1,1529.95,1529.95,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1123,,26/10/2023,20/11/2023,3363.75,,Fonterra Te Awamutu,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1123,,26/10/2023,20/11/2023,3363.75,,Level 5 - Fit self insulated boxes to 6 exposed steam lines,1,2925.0,2925.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hendl and Murray Engineering,,,,,,,,,,1124,,26/10/2023,20/11/2023,32658.85,,Fonterra Hautapu Chilled Water Upgrade,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hendl and Murray Engineering,,,,,,,,,,1124,,26/10/2023,20/11/2023,32658.85,,Chilled Water Insulation and Cladding,1,15878.0,15878.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hendl and Murray Engineering,,,,,,,,,,1124,,26/10/2023,20/11/2023,32658.85,,Glycol Insulation and Cladding,1,12521.0,12521.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1125,,26/10/2023,20/11/2023,8627.55,,Feed Water Tank,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1125,,26/10/2023,20/11/2023,8627.55,,"Insulate Feed Water Tank using 50mm Foil Faced Rockwool 80kg/m3
Cladded in 0.9mm 304 Stainless Steel Sheet
Installed at ABS Workshop",1,7502.22,7502.22,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1126,,30/10/2023,20/11/2023,5633.1,,Fonterra Te Awamutu,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1126,,30/10/2023,20/11/2023,5633.1,,Ground Floor Fan Room repairs,1,4898.35,4898.35,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1132,,08/11/2023,20/12/2023,2648.35,,Insulate and Clad exposed pipework at Fonterra Waitoa Energy Centre as requested,1,2302.91,2302.91,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1133,,09/11/2023,20/12/2023,9052.11,,"Virbac
Insulate and Clad Oil Lines",1,7871.4,7871.4,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1133,,09/11/2023,20/12/2023,9052.11,,Insulation: 38mm thick pre-formed pipe section fibreglass,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1133,,09/11/2023,20/12/2023,9052.11,,Cladding: 0.55g 304 Stainless Steel,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1134,,09/11/2023,20/12/2023,799.25,,"Virbac
Flash pipe penetrations through wall as requested",1,695.0,695.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Page Macrae Engineering,,,,,,,,,,1135,,10/11/2023,20/12/2023,1735.93,,Lawter Mount Manunganui,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Page Macrae Engineering,,,,,,,,,,1135,,10/11/2023,20/12/2023,1735.93,,Cladding work on Diphyl Tank at Lawter Mount Maunganui as requested,1,1509.5,1509.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1138,,21/11/2023,20/12/2023,3675.4,,Tetrapak UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1138,,21/11/2023,20/12/2023,3675.4,,Insulate and Clad C/W line in UHT with 40mm Thermobreak and 0.55g 304 Stainless Steel ,1,3196.0,3196.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1139,,21/11/2023,20/12/2023,255.08,,Tetrapak UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1139,,21/11/2023,20/12/2023,255.08,,Re-Instate missing length of straight and Fibreglass in UHT,1,221.81,221.81,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1140,,21/11/2023,20/12/2023,4407.03,,Wallace Protein Header Boiler Room,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1140,,21/11/2023,20/12/2023,4407.03,,Insulate and Clad Header with 50mm foil faced rockwool 80kg/m3 and clad 0.9mm 304 Stainless Steel,1,3832.2,3832.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1140,,21/11/2023,20/12/2023,4407.03,,Fabricate and fit removable flange box,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
PFS Engineering Ltd,,,,,,,,,,1143,,24/11/2023,20/12/2023,1292.6,,"Rockwool Slab Plain
1200 x 600 x 75 80kg/m3",1,1124.0,1124.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
PFS Engineering Ltd,,,,,,,,,,1143,,24/11/2023,20/12/2023,1292.6,,Supply only 24 pieces to PFS Workshop,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
TLV Pty Ltd,,,,,,,,,,1145,,29/11/2023,20/12/2023,71480.84,,Heinz Watties Ltd - Hastings,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
TLV Pty Ltd,,,,,,,,,,1145,,29/11/2023,20/12/2023,71480.84,,Complete insulation and Cladding work at Heinz Watties Ltd as requested,1,62157.25,62157.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Techo,,,,,,,,,,1146,,29/11/2023,20/12/2023,4945.0,,Insulate and Clad pipework at Fonterra Te Awamutu AMF Plant.  Includes travel,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Techo,,,,,,,,,,1146,,29/11/2023,20/12/2023,4945.0,,Heat Exchanger ,1,480.8,480.8,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Techo,,,,,,,,,,1146,,29/11/2023,20/12/2023,4945.0,,Blankets and Cladding on steampipe,1,2429.0,2429.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Techo,,,,,,,,,,1146,,29/11/2023,20/12/2023,4945.0,,Condensate Line,1,749.7,749.7,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Techo,,,,,,,,,,1146,,29/11/2023,20/12/2023,4945.0,,Hot Water Line,1,640.5,640.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
TLV Pty Ltd,,,,,,,,,,1151,,15/12/2023,20/01/2024,4593.39,,Watties Hastings King Street Boiler/Service Room,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
TLV Pty Ltd,,,,,,,,,,1151,,15/12/2023,20/01/2024,4593.39,,Fit insulation and cladding on pipework as scoped to complete lines and person protection purposes,1,3994.25,3994.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Alpha Health Care (NZ) Ltd,,,,,,,,,,1152,,15/12/2023,20/01/2024,4374.6,,"Insulate 50NB Stainless chilled water pipe in ceiling space as scoped at Alpha Health Care 
Material: 60ID x 40 XLPE/TBT closed cell or equivalent",1,3804.0,3804.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Best Insulation,,,,,,,,,,1153,,15/12/2023,30/01/2024,38113.88,,Yashili Chilled Water Product and Steam Lines,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Best Insulation,,,,,,,,,,1153,,15/12/2023,30/01/2024,38113.88,,Insulate and Clad pipe lines on silo pad and in wet process with materials supplied as directed by Best Insulation and GEA,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
